,id,first_name,last_name,team_id,previous_games,previous_average,previous_total,feed_id,injury_suspension_status,injury_suspension_status_text,predraft_rank,locked,played_status,active,team,player_stats,positions,notes,position,long_team,adp
0,714,Jack,Macrae,15,22,128.59,2829,295467,,,1,False,"{'status': 'pre', 'display': 'Yet to play'}",True,WBD,"[{'player_id': 714, 'round': 0, 'points': 0, 'price': 699900, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 1, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2022-01-14T04:06:46+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 13.9857, 'avg3': 0, 'pavg3': 127.667, 'ppts1': 134, 'ppts2': 126, 'ppts3': 123, 'pmin': 121, 'pmax': 147, 'prange': '121-147', 'be1': 129, 'be2': 123, 'be3': 132, 'bp1': 66.1504, 'bp2': 56.8395, 'bp3': 27.1523, 'pp1': 699900, 'pp2': 699900, 'pp3': 695700, 'ppc1': 0, 'ppc2': 0, 'ppc3': -4200, 'ppcs': -8700, 'capt': 1.73645, 'vice': 0.071924, 'own': 100, 'ownc': 100, 'ownc3': 95.2376, 'owncs': 95.2376, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 10, 'abbrev': 'MEL', 'name': 'Melbourne'}, 'opp1avg': 104.667, 'opp1h': 1, 'opp2': {'id': 3, 'abbrev': 'CAR', 'name': 'Carlton'}, 'opp2avg': 116.9, 'opp2h': 0, 'opp3': {'id': 14, 'abbrev': 'SYD', 'name': 'Sydney'}, 'opp3avg': 94.6, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven1avg': 111.5, 'ven2': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MR'}, 'ven2avg': 106.371, 'ven3': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MR'}, 'ven3avg': 106.371, 'trin': 1086, 'trinp': 0.7750549999999999, 'trout': 1, 'troutp': 0.000713679, 'adp': 2.7505, 'adp_rank': 1, 'start': 99.8921, 'bench': 0.107875, 'ownr': 927, 'owncr': 927, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Western Bulldogs,2.7505
1,643,Jack,Steele,13,22,126.0,2772,296205,,,2,False,"{'status': 'pre', 'display': 'Yet to play'}",True,STK,"[{'player_id': 643, 'round': 0, 'points': 0, 'price': 685800, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2022-01-14T04:06:36+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 23.4555, 'avg3': 0, 'pavg3': 117, 'ppts1': 122, 'ppts2': 114, 'ppts3': 115, 'pmin': 99, 'pmax': 145, 'prange': '99-145', 'be1': 126, 'be2': 130, 'be3': 148, 'bp1': 42.8864, 'bp2': 24.3767, 'bp3': 7.91934, 'pp1': 685800, 'pp2': 685800, 'pp3': 670700, 'ppc1': 0, 'ppc2': 0, 'ppc3': -15100, 'ppcs': -21400, 'capt': 1.62343, 'vice': 0.15926, 'own': 99.8921, 'ownc': 99.8921, 'ownc3': 95.1349, 'owncs': 95.1349, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 4, 'abbrev': 'COL', 'name': 'Collingwood'}, 'opp1avg': 94, 'opp1h': 0, 'opp2': {'id': 6, 'abbrev': 'FRE', 'name': 'Fremantle'}, 'opp2avg': 80.625, 'opp2h': 1, 'opp3': {'id': 12, 'abbrev': 'RIC', 'name': 'Richmond'}, 'opp3avg': 93.1111, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MR'}, 'ven1avg': 104.6, 'ven2': {'id': 53, 'name': 'Perth Stadium', 'display_name': 'Optus Stadium', 'short_name': 'Optus', 'abbrev': 'OS'}, 'ven2avg': 84.25, 'ven3': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MR'}, 'ven3avg': 104.6, 'trin': 937, 'trinp': 0.668717, 'trout': 0, 'troutp': 0, 'adp': 3.9824, 'adp_rank': 2, 'start': 99.676, 'bench': 0.323974, 'ownr': 926, 'owncr': 926, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,St Kilda,3.9824
2,292,Touk,Miller,17,21,124.52,2615,298272,,,3,False,"{'status': 'pre', 'display': 'Yet to play'}",True,GCS,"[{'player_id': 292, 'round': 0, 'points': 0, 'price': 677800, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2022-01-14T04:06:13+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 20.0659, 'avg3': 0, 'pavg3': 111.667, 'ppts1': 98, 'ppts2': 116, 'ppts3': 121, 'pmin': 78, 'pmax': 118, 'prange': '78-118', 'be1': 125, 'be2': 151, 'be3': 166, 'bp1': 9.61096, 'bp2': 4.06447, 'bp3': 1.32632, 'pp1': 677800, 'pp2': 677800, 'pp3': 657500, 'ppc1': 0, 'ppc2': 0, 'ppc3': -20300, 'ppcs': -13200, 'capt': 1.13023, 'vice': 0.23632199999999998, 'own': 99.7842, 'ownc': 99.7842, 'ownc3': 95.0321, 'owncs': 95.0321, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 16, 'abbrev': 'WCE', 'name': 'West Coast'}, 'opp1avg': 76.1429, 'opp1h': 1, 'opp2': {'id': 10, 'abbrev': 'MEL', 'name': 'Melbourne'}, 'opp2avg': 88.7778, 'opp2h': 0, 'opp3': {'id': 18, 'abbrev': 'GWS', 'name': 'GWS Giants'}, 'opp3avg': 90.1111, 'opp3h': 1, 'ven': None, 'venavg': 0, 'ven1': {'id': 53, 'name': 'Perth Stadium', 'display_name': 'Optus Stadium', 'short_name': 'Optus', 'abbrev': 'OS'}, 'ven1avg': 80.2, 'ven2': {'id': 5, 'name': 'Carrara Stadium', 'display_name': 'Metricon Stadium', 'short_name': 'Metricon', 'abbrev': 'MS'}, 'ven2avg': 90.8667, 'ven3': {'id': 17, 'name': 'Sydney Showground Stadium', 'display_name': 'Giants Stadium', 'short_name': 'Giants', 'abbrev': 'GS'}, 'ven3avg': 0, 'trin': 868, 'trinp': 0.6194729999999999, 'trout': 0, 'troutp': 0, 'adp': 6.9938, 'adp_rank': 5, 'start': 97.9459, 'bench': 2.05405, 'ownr': 925, 'owncr': 925, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': True}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Gold Coast,6.9938
3,463,Clayton,Oliver,10,22,123.45,2716,996701,,,4,False,"{'status': 'pre', 'display': 'Yet to play'}",True,MEL,"[{'player_id': 463, 'round': 0, 'points': 0, 'price': 672000, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2022-01-14T04:06:24+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 30.679, 'avg3': 0, 'pavg3': 131, 'ppts1': 135, 'ppts2': 144, 'ppts3': 114, 'pmin': 105, 'pmax': 165, 'prange': '105-165', 'be1': 123, 'be2': 112, 'be3': 98, 'bp1': 65.3527, 'bp2': 85.4107, 'bp3': 69.7812, 'pp1': 672000, 'pp2': 672000, 'pp3': 679400, 'ppc1': 0, 'ppc2': 0, 'ppc3': 7400, 'ppcs': 3600, 'capt': 1.62343, 'vice': 0.164398, 'own': 100, 'ownc': 100, 'ownc3': 95.2376, 'owncs': 95.2376, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 15, 'abbrev': 'WBD', 'name': 'Western Bulldogs'}, 'opp1avg': 108.75, 'opp1h': 0, 'opp2': {'id': 17, 'abbrev': 'GCS', 'name': 'Gold Coast'}, 'opp2avg': 133.143, 'opp2h': 1, 'opp3': {'id': 5, 'abbrev': 'ESS', 'name': 'Essendon'}, 'opp3avg': 94.8333, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven1avg': 102.632, 'ven2': {'id': 5, 'name': 'Carrara Stadium', 'display_name': 'Metricon Stadium', 'short_name': 'Metricon', 'abbrev': 'MS'}, 'ven2avg': 129.4, 'ven3': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven3avg': 102.632, 'trin': 927, 'trinp': 0.661581, 'trout': 0, 'troutp': 0, 'adp': 5.1812, 'adp_rank': 3, 'start': 99.7842, 'bench': 0.21575000000000003, 'ownr': 927, 'owncr': 927, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Melbourne,5.1812
4,447,Max,Gawn,10,22,120.77,2657,290528,,,5,False,"{'status': 'pre', 'display': 'Yet to play'}",True,MEL,"[{'player_id': 447, 'round': 0, 'points': 0, 'price': 657400, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2022-01-14T04:06:23+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 24.8081, 'avg3': 0, 'pavg3': 118, 'ppts1': 123, 'ppts2': 116, 'ppts3': 115, 'pmin': 99, 'pmax': 147, 'prange': '99-147', 'be1': 121, 'be2': 118, 'be3': 129, 'bp1': 53.5105, 'bp2': 46.0204, 'bp3': 28.9766, 'pp1': 657400, 'pp2': 657400, 'pp3': 650800, 'ppc1': 0, 'ppc2': 0, 'ppc3': -6600, 'ppcs': -48800, 'capt': 1.5052699999999999, 'vice': 0.210634, 'own': 100, 'ownc': 100, 'ownc3': 95.2376, 'owncs': 95.2376, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 15, 'abbrev': 'WBD', 'name': 'Western Bulldogs'}, 'opp1avg': 93.3, 'opp1h': 0, 'opp2': {'id': 17, 'abbrev': 'GCS', 'name': 'Gold Coast'}, 'opp2avg': 128.75, 'opp2h': 1, 'opp3': {'id': 5, 'abbrev': 'ESS', 'name': 'Essendon'}, 'opp3avg': 114.714, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven1avg': 105.787, 'ven2': {'id': 5, 'name': 'Carrara Stadium', 'display_name': 'Metricon Stadium', 'short_name': 'Metricon', 'abbrev': 'MS'}, 'ven2avg': 140.25, 'ven3': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven3avg': 105.787, 'trin': 1103, 'trinp': 0.787188, 'trout': 1, 'troutp': 0.000713679, 'adp': 5.3938, 'adp_rank': 4, 'start': 99.6764, 'bench': 0.323625, 'ownr': 927, 'owncr': 927, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",[],RUC,Melbourne,5.3938
5,693,Marcus,Bontempelli,15,22,119.73,2634,297373,,,6,False,"{'status': 'pre', 'display': 'Yet to play'}",True,WBD,"[{'player_id': 693, 'round': 0, 'points': 0, 'price': 651700, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2022-01-14T04:06:39+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 25.0328, 'avg3': 0, 'pavg3': 127, 'ppts1': 124, 'ppts2': 130, 'ppts3': 127, 'pmin': 99, 'pmax': 149, 'prange': '99-149', 'be1': 120, 'be2': 115, 'be3': 111, 'bp1': 57.2076, 'bp2': 71.9361, 'bp3': 74.1067, 'pp1': 651700, 'pp2': 651700, 'pp3': 658800, 'ppc1': 0, 'ppc2': 0, 'ppc3': 7100, 'ppcs': -5900, 'capt': 1.29977, 'vice': 0.323658, 'own': 99.8921, 'ownc': 99.8921, 'ownc3': 95.1349, 'owncs': 95.1349, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 10, 'abbrev': 'MEL', 'name': 'Melbourne'}, 'opp1avg': 108.1, 'opp1h': 1, 'opp2': {'id': 3, 'abbrev': 'CAR', 'name': 'Carlton'}, 'opp2avg': 108.6, 'opp2h': 0, 'opp3': {'id': 14, 'abbrev': 'SYD', 'name': 'Sydney'}, 'opp3avg': 116.111, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven1avg': 106.583, 'ven2': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MR'}, 'ven2avg': 104.216, 'ven3': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MR'}, 'ven3avg': 104.216, 'trin': 938, 'trinp': 0.669431, 'trout': 1, 'troutp': 0.000713679, 'adp': 7.9172, 'adp_rank': 6, 'start': 99.676, 'bench': 0.323974, 'ownr': 926, 'owncr': 926, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Western Bulldogs,7.9172
6,232,Sean,Darcy,6,21,118.05,2479,998145,,,7,False,"{'status': 'pre', 'display': 'Yet to play'}",True,FRE,"[{'player_id': 232, 'round': 0, 'points': 0, 'price': 642600, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2022-01-14T04:06:09+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 29.5865, 'avg3': 0, 'pavg3': 108, 'ppts1': 114, 'ppts2': 103, 'ppts3': 107, 'pmin': 85, 'pmax': 143, 'prange': '85-143', 'be1': 118, 'be2': 122, 'be3': 143, 'bp1': 45.2247, 'bp2': 26.0071, 'bp3': 11.4603, 'pp1': 642600, 'pp2': 642600, 'pp3': 626200, 'ppc1': 0, 'ppc2': 0, 'ppc3': -16400, 'ppcs': -26700, 'capt': 0.873362, 'vice': 0.48291799999999996, 'own': 99.7842, 'ownc': 99.7842, 'ownc3': 95.0321, 'owncs': 95.0321, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 1, 'abbrev': 'ADE', 'name': 'Adelaide'}, 'opp1avg': 86.5, 'opp1h': 1, 'opp2': {'id': 13, 'abbrev': 'STK', 'name': 'St Kilda'}, 'opp2avg': 73.75, 'opp2h': 0, 'opp3': {'id': 16, 'abbrev': 'WCE', 'name': 'West Coast'}, 'opp3avg': 80, 'opp3h': 1, 'ven': None, 'venavg': 0, 'ven1': {'id': 1, 'name': 'Adelaide Oval', 'display_name': 'Adelaide Oval', 'short_name': 'Adelaide', 'abbrev': 'AO'}, 'ven1avg': 94, 'ven2': {'id': 53, 'name': 'Perth Stadium', 'display_name': 'Optus Stadium', 'short_name': 'Optus', 'abbrev': 'OS'}, 'ven2avg': 94.3448, 'ven3': {'id': 53, 'name': 'Perth Stadium', 'display_name': 'Optus Stadium', 'short_name': 'Optus', 'abbrev': 'OS'}, 'ven3avg': 94.3448, 'trin': 974, 'trinp': 0.6951229999999999, 'trout': 1, 'troutp': 0.000713679, 'adp': 9.6247, 'adp_rank': 8, 'start': 98.0541, 'bench': 1.94595, 'ownr': 925, 'owncr': 925, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",[],RUC,Fremantle,9.6247
7,65,Jarryd,Lyons,2,22,117.59,2587,293716,,,8,False,"{'status': 'pre', 'display': 'Yet to play'}",True,BRL,"[{'player_id': 65, 'round': 0, 'points': 0, 'price': 640100, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2022-01-14T04:05:57+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 19.5284, 'avg3': 0, 'pavg3': 122.333, 'ppts1': 114, 'ppts2': 114, 'ppts3': 139, 'pmin': 95, 'pmax': 133, 'prange': '95-133', 'be1': 118, 'be2': 121, 'be3': 131, 'bp1': 42.3483, 'bp2': 34.9499, 'bp3': 66.7025, 'pp1': 640100, 'pp2': 640100, 'pp3': 643800, 'ppc1': 0, 'ppc2': 0, 'ppc3': 3700, 'ppcs': -28200, 'capt': 0.513743, 'vice': 0.6010789999999999, 'own': 99.0291, 'ownc': 99.0291, 'ownc3': 94.313, 'owncs': 94.313, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 11, 'abbrev': 'PTA', 'name': 'Port Adelaide'}, 'opp1avg': 83.7273, 'opp1h': 0, 'opp2': {'id': 5, 'abbrev': 'ESS', 'name': 'Essendon'}, 'opp2avg': 85.4286, 'opp2h': 1, 'opp3': {'id': 9, 'abbrev': 'NTH', 'name': 'North Melbourne'}, 'opp3avg': 97.0833, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 4, 'name': 'Brisbane Cricket Ground', 'display_name': 'Gabba', 'short_name': 'Gabba', 'abbrev': 'G'}, 'ven1avg': 103.964, 'ven2': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MR'}, 'ven2avg': 88.6, 'ven3': {'id': 4, 'name': 'Brisbane Cricket Ground', 'display_name': 'Gabba', 'short_name': 'Gabba', 'abbrev': 'G'}, 'ven3avg': 103.964, 'trin': 885, 'trinp': 0.631606, 'trout': 6, 'troutp': 0.00428207, 'adp': 15.7153, 'adp_rank': 10, 'start': 96.841, 'bench': 3.15904, 'ownr': 918, 'owncr': 918, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Brisbane,15.7153
8,419,Tom,Mitchell,8,22,117.23,2579,291856,,,9,False,"{'status': 'pre', 'display': 'Yet to play'}",True,HAW,"[{'player_id': 419, 'round': 0, 'points': 0, 'price': 638100, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2022-01-14T04:06:21+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 13.4848, 'avg3': 0, 'pavg3': 117.333, 'ppts1': 106, 'ppts2': 122, 'ppts3': 124, 'pmin': 93, 'pmax': 119, 'prange': '93-119', 'be1': 117, 'be2': 129, 'be3': 130, 'bp1': 20.4792, 'bp2': 32.0605, 'bp3': 32.9731, 'pp1': 638100, 'pp2': 638100, 'pp3': 635500, 'ppc1': 0, 'ppc2': 0, 'ppc3': -2600, 'ppcs': -27700, 'capt': 0.786026, 'vice': 0.462368, 'own': 99.3528, 'ownc': 99.3528, 'ownc3': 94.6212, 'owncs': 94.6212, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 9, 'abbrev': 'NTH', 'name': 'North Melbourne'}, 'opp1avg': 104.625, 'opp1h': 0, 'opp2': {'id': 11, 'abbrev': 'PTA', 'name': 'Port Adelaide'}, 'opp2avg': 113.429, 'opp2h': 1, 'opp3': {'id': 3, 'abbrev': 'CAR', 'name': 'Carlton'}, 'opp3avg': 133.625, 'opp3h': 1, 'ven': None, 'venavg': 0, 'ven1': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven1avg': 118.528, 'ven2': {'id': 1, 'name': 'Adelaide Oval', 'display_name': 'Adelaide Oval', 'short_name': 'Adelaide', 'abbrev': 'AO'}, 'ven2avg': 100.778, 'ven3': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven3avg': 118.528, 'trin': 793, 'trinp': 0.565948, 'trout': 1, 'troutp': 0.000713679, 'adp': 12.049, 'adp_rank': 9, 'start': 97.177, 'bench': 2.82302, 'ownr': 921, 'owncr': 921, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Hawthorn,12.049
