,id,first_name,last_name,team_id,previous_games,previous_average,previous_total,feed_id,hs_url,injury_suspension_status,injury_suspension_status_text,predraft_rank,locked,played_status,active,team,player_stats,positions,notes,position,long_team,adp
0,18,Rory,Laird,1,20,127.85,2557,293222,,,,1,False,"{'status': 'pre', 'display': 'Yet to play'}",True,ADE,"[{'player_id': 18, 'round': 0, 'points': 0, 'price': 703900, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 1, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2023-01-03T10:03:54+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 17.9042, 'avg3': 0, 'pavg3': 125, 'ppts1': 120, 'ppts2': 133, 'ppts3': 122, 'pmin': 103, 'pmax': 137, 'prange': '103-137', 'be1': 128, 'be2': 136, 'be3': 140, 'bp1': 32.5793, 'bp2': 42.841, 'bp3': 15.1162, 'pp1': 703900, 'pp2': 703900, 'pp3': 695600, 'ppc1': 0, 'ppc2': 0, 'ppc3': -8300, 'ppcs': -42600, 'capt': 1.07044, 'vice': 0.0759878, 'own': 99.6815, 'ownc': 99.6815, 'ownc3': 96.5792, 'owncs': 96.5792, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 18, 'abbrev': 'GWS', 'name': 'GWS Giants'}, 'opp1avg': 87.5455, 'opp1h': 1, 'opp2': {'id': 12, 'abbrev': 'RIC', 'name': 'Richmond'}, 'opp2avg': 97.4, 'opp2h': 0, 'opp3': {'id': 11, 'abbrev': 'PTA', 'name': 'Port Adelaide'}, 'opp3avg': 94.1875, 'opp3h': 1, 'ven': None, 'venavg': 0, 'ven1': {'id': 17, 'name': 'Sydney Showground Stadium', 'display_name': 'Giants Stadium', 'short_name': 'Giants', 'abbrev': 'GS'}, 'ven1avg': 0, 'ven2': {'id': 1, 'name': 'Adelaide Oval', 'display_name': 'Adelaide Oval', 'short_name': 'Adelaide', 'abbrev': 'AO'}, 'ven2avg': 102.885, 'ven3': {'id': 1, 'name': 'Adelaide Oval', 'display_name': 'Adelaide Oval', 'short_name': 'Adelaide', 'abbrev': 'AO'}, 'ven3avg': 102.885, 'trin': 4, 'trinp': 0.07108579999999999, 'trout': 1, 'troutp': 0.0177715, 'adp': 3.5964, 'adp_rank': 2, 'start': 99.148, 'bench': 0.8519700000000001, 'ownr': 939, 'owncr': 939, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Adelaide,3.5964
1,463,Clayton,Oliver,10,21,127.1,2669,996701,,,,2,False,"{'status': 'pre', 'display': 'Yet to play'}",True,MEL,"[{'player_id': 463, 'round': 0, 'points': 0, 'price': 699800, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2023-01-03T10:03:27+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 23.4913, 'avg3': 0, 'pavg3': 125.667, 'ppts1': 129, 'ppts2': 123, 'ppts3': 125, 'pmin': 106, 'pmax': 152, 'prange': '106-152', 'be1': 127, 'be2': 125, 'be3': 139, 'bp1': 52.9948, 'bp2': 46.0191, 'bp3': 27.485500000000002, 'pp1': 699800, 'pp2': 699800, 'pp3': 693400, 'ppc1': 0, 'ppc2': 0, 'ppc3': -6400, 'ppcs': -15200, 'capt': 1.16294, 'vice': 0.0561649, 'own': 99.6815, 'ownc': 99.6815, 'ownc3': 96.5792, 'owncs': 96.5792, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 15, 'abbrev': 'WBD', 'name': 'Western Bulldogs'}, 'opp1avg': 107.8, 'opp1h': 0, 'opp2': {'id': 2, 'abbrev': 'BRL', 'name': 'Brisbane'}, 'opp2avg': 119.875, 'opp2h': 1, 'opp3': {'id': 14, 'abbrev': 'SYD', 'name': 'Sydney'}, 'opp3avg': 101.25, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven1avg': 108.029, 'ven2': {'id': 4, 'name': 'Brisbane Cricket Ground', 'display_name': 'Gabba', 'short_name': 'Gabba', 'abbrev': 'G'}, 'ven2avg': 119.857, 'ven3': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven3avg': 108.029, 'trin': 5, 'trinp': 0.0888573, 'trout': 2, 'troutp': 0.035542899999999995, 'adp': 2.6094, 'adp_rank': 1, 'start': 99.6805, 'bench': 0.31948899999999997, 'ownr': 939, 'owncr': 939, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Melbourne,2.6094
2,77,Lachie,Neale,2,22,122.82,2702,293535,,,,3,False,"{'status': 'pre', 'display': 'Yet to play'}",True,BRL,"[{'player_id': 77, 'round': 0, 'points': 0, 'price': 676200, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2023-01-03T10:02:55+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 20.7113, 'avg3': 0, 'pavg3': 122, 'ppts1': 122, 'ppts2': 122, 'ppts3': 122, 'pmin': 102, 'pmax': 142, 'prange': '102-142', 'be1': 123, 'be2': 123, 'be3': 134, 'bp1': 48.5318, 'bp2': 47.7638, 'bp3': 28.7182, 'pp1': 676200, 'pp2': 676200, 'pp3': 670800, 'ppc1': 0, 'ppc2': 0, 'ppc3': -5400, 'ppcs': -37700, 'capt': 1.02418, 'vice': 0.13876000000000002, 'own': 99.6815, 'ownc': 99.6815, 'ownc3': 96.5792, 'owncs': 96.5792, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 11, 'abbrev': 'PTA', 'name': 'Port Adelaide'}, 'opp1avg': 116.643, 'opp1h': 1, 'opp2': {'id': 10, 'abbrev': 'MEL', 'name': 'Melbourne'}, 'opp2avg': 119.083, 'opp2h': 0, 'opp3': {'id': 15, 'abbrev': 'WBD', 'name': 'Western Bulldogs'}, 'opp3avg': 110.636, 'opp3h': 1, 'ven': None, 'venavg': 0, 'ven1': {'id': 1, 'name': 'Adelaide Oval', 'display_name': 'Adelaide Oval', 'short_name': 'Adelaide', 'abbrev': 'AO'}, 'ven1avg': 95.6667, 'ven2': {'id': 4, 'name': 'Brisbane Cricket Ground', 'display_name': 'Gabba', 'short_name': 'Gabba', 'abbrev': 'G'}, 'ven2avg': 119.975, 'ven3': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MARV'}, 'ven3avg': 99.2609, 'trin': 5, 'trinp': 0.0888573, 'trout': 1, 'troutp': 0.0177715, 'adp': 4.5393, 'adp_rank': 3, 'start': 99.6805, 'bench': 0.31948899999999997, 'ownr': 939, 'owncr': 939, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Brisbane,4.5393
3,294,Touk,Miller,17,22,120.32,2647,298272,,Injury,Hamstring. Expected to be available for round 1 - 2.,4,False,"{'status': 'pre', 'display': 'Yet to play'}",True,GCS,"[{'player_id': 294, 'round': 0, 'points': 0, 'price': 662400, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2023-01-03T10:03:13+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': 'inj', 'avg': 0, 'std': 24.2866, 'avg3': 0, 'pavg3': 121.667, 'ppts1': 126, 'ppts2': 117, 'ppts3': 122, 'pmin': 102, 'pmax': 150, 'prange': '102-150', 'be1': 120, 'be2': 115, 'be3': 127, 'bp1': 59.2882, 'bp2': 54.563, 'bp3': 41.2169, 'pp1': 662400, 'pp2': 662400, 'pp3': 660100, 'ppc1': 0, 'ppc2': 0, 'ppc3': -2300, 'ppcs': -33400, 'capt': 0.743359, 'vice': 0.132153, 'own': 99.4692, 'ownc': 99.4692, 'ownc3': 96.3735, 'owncs': 96.3735, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 14, 'abbrev': 'SYD', 'name': 'Sydney'}, 'opp1avg': 99.7, 'opp1h': 0, 'opp2': {'id': 5, 'abbrev': 'ESS', 'name': 'Essendon'}, 'opp2avg': 93.8889, 'opp2h': 1, 'opp3': {'id': 7, 'abbrev': 'GEE', 'name': 'Geelong'}, 'opp3avg': 88.5, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 5, 'name': 'Carrara Stadium', 'display_name': 'Metricon Stadium', 'short_name': 'Metricon', 'abbrev': 'MET'}, 'ven1avg': 95.5362, 'ven2': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MARV'}, 'ven2avg': 103.25, 'ven3': {'id': 5, 'name': 'Carrara Stadium', 'display_name': 'Metricon Stadium', 'short_name': 'Metricon', 'abbrev': 'MET'}, 'ven3avg': 95.5362, 'trin': 7, 'trinp': 0.12440000000000001, 'trout': 3, 'troutp': 0.0533144, 'adp': 6.4004, 'adp_rank': 4, 'start': 85.5923, 'bench': 14.4077, 'ownr': 937, 'owncr': 937, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Gold Coast,6.4004
4,680,Callum,Mills,14,22,116.68,2567,993905,,,,5,False,"{'status': 'pre', 'display': 'Yet to play'}",True,SYD,"[{'player_id': 680, 'round': 0, 'points': 0, 'price': 642400, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2023-01-03T10:03:45+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 13.3477, 'avg3': 0, 'pavg3': 125.667, 'ppts1': 123, 'ppts2': 130, 'ppts3': 124, 'pmin': 110, 'pmax': 136, 'prange': '110-136', 'be1': 117, 'be2': 110, 'be3': 106, 'bp1': 69.3597, 'bp2': 93.2334, 'bp3': 91.2583, 'pp1': 642400, 'pp2': 642400, 'pp3': 650700, 'ppc1': 0, 'ppc2': 0, 'ppc3': 8300, 'ppcs': -36000, 'capt': 0.7598779999999999, 'vice': 0.264306, 'own': 99.4692, 'ownc': 99.4692, 'ownc3': 96.3735, 'owncs': 96.3735, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 17, 'abbrev': 'GCS', 'name': 'Gold Coast'}, 'opp1avg': 89.3333, 'opp1h': 1, 'opp2': {'id': 8, 'abbrev': 'HAW', 'name': 'Hawthorn'}, 'opp2avg': 102.778, 'opp2h': 0, 'opp3': {'id': 10, 'abbrev': 'MEL', 'name': 'Melbourne'}, 'opp3avg': 83.6667, 'opp3h': 1, 'ven': None, 'venavg': 0, 'ven1': {'id': 5, 'name': 'Carrara Stadium', 'display_name': 'Metricon Stadium', 'short_name': 'Metricon', 'abbrev': 'MET'}, 'ven1avg': 122.667, 'ven2': {'id': 16, 'name': 'Sydney Cricket Ground', 'display_name': 'SCG', 'short_name': 'SCG', 'abbrev': 'SCG'}, 'ven2avg': 91.8167, 'ven3': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven3avg': 82, 'trin': 5, 'trinp': 0.0888573, 'trout': 2, 'troutp': 0.035542899999999995, 'adp': 8.6819, 'adp_rank': 6, 'start': 97.9723, 'bench': 2.02775, 'ownr': 937, 'owncr': 937, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Sydney,8.6819
5,699,Marcus,Bontempelli,15,21,116.14,2439,297373,,,,6,False,"{'status': 'pre', 'display': 'Yet to play'}",True,WBD,"[{'player_id': 699, 'round': 0, 'points': 0, 'price': 639500, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2023-01-03T10:03:47+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 23.8948, 'avg3': 0, 'pavg3': 119.667, 'ppts1': 117, 'ppts2': 121, 'ppts3': 121, 'pmin': 94, 'pmax': 140, 'prange': '94-140', 'be1': 116, 'be2': 115, 'be3': 119, 'bp1': 52.3744, 'bp2': 60.2296, 'bp3': 53.7156, 'pp1': 639500, 'pp2': 639500, 'pp3': 640200, 'ppc1': 0, 'ppc2': 0, 'ppc3': 700, 'ppcs': -15000, 'capt': 0.8094359999999999, 'vice': 0.221356, 'own': 99.6815, 'ownc': 99.6815, 'ownc3': 96.5792, 'owncs': 96.5792, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 10, 'abbrev': 'MEL', 'name': 'Melbourne'}, 'opp1avg': 112.25, 'opp1h': 1, 'opp2': {'id': 13, 'abbrev': 'STK', 'name': 'St Kilda'}, 'opp2avg': 105.091, 'opp2h': 0, 'opp3': {'id': 2, 'abbrev': 'BRL', 'name': 'Brisbane'}, 'opp3avg': 113.583, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven1avg': 108.571, 'ven2': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MARV'}, 'ven2avg': 106.192, 'ven3': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MARV'}, 'ven3avg': 106.192, 'trin': 4, 'trinp': 0.07108579999999999, 'trout': 2, 'troutp': 0.035542899999999995, 'adp': 7.4511, 'adp_rank': 5, 'start': 97.6571, 'bench': 2.34292, 'ownr': 939, 'owncr': 939, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Western Bulldogs,7.4511
6,721,Jack,Macrae,15,22,115.23,2535,295467,,,,7,False,"{'status': 'pre', 'display': 'Yet to play'}",True,WBD,"[{'player_id': 721, 'round': 0, 'points': 0, 'price': 634400, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2023-01-03T10:03:49+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 10.3653, 'avg3': 0, 'pavg3': 121.667, 'ppts1': 124, 'ppts2': 115, 'ppts3': 126, 'pmin': 114, 'pmax': 134, 'prange': '114-134', 'be1': 115, 'be2': 107, 'be3': 115, 'bp1': 80.9897, 'bp2': 79.7957, 'bp3': 85.2036, 'pp1': 634400, 'pp2': 634400, 'pp3': 639200, 'ppc1': 0, 'ppc2': 0, 'ppc3': 4800, 'ppcs': -27200, 'capt': 0.789613, 'vice': 0.254394, 'own': 99.3631, 'ownc': 99.3631, 'ownc3': 96.2707, 'owncs': 96.2707, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 10, 'abbrev': 'MEL', 'name': 'Melbourne'}, 'opp1avg': 106, 'opp1h': 1, 'opp2': {'id': 13, 'abbrev': 'STK', 'name': 'St Kilda'}, 'opp2avg': 103, 'opp2h': 0, 'opp3': {'id': 2, 'abbrev': 'BRL', 'name': 'Brisbane'}, 'opp3avg': 131.917, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven1avg': 115.75, 'ven2': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MARV'}, 'ven2avg': 107.29, 'ven3': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MARV'}, 'ven3avg': 107.29, 'trin': 3, 'trinp': 0.0533144, 'trout': 1, 'troutp': 0.0177715, 'adp': 9.732, 'adp_rank': 7, 'start': 98.2906, 'bench': 1.7094, 'ownr': 936, 'owncr': 936, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",[],MID,Western Bulldogs,9.732
7,645,Jack,Sinclair,13,22,113.73,2502,994389,,,,8,False,"{'status': 'pre', 'display': 'Yet to play'}",True,STK,"[{'player_id': 645, 'round': 0, 'points': 0, 'price': 626200, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2023-01-03T10:03:42+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 5.9127, 'avg3': 0, 'pavg3': 110.667, 'ppts1': 100, 'ppts2': 122, 'ppts3': 110, 'pmin': 95, 'pmax': 105, 'prange': '95-105', 'be1': 114, 'be2': 127, 'be3': 128, 'bp1': 1.02932, 'bp2': 20.7302, 'bp3': 0.0918008, 'pp1': 626200, 'pp2': 626200, 'pp3': 618100, 'ppc1': 0, 'ppc2': 0, 'ppc3': -8100, 'ppcs': -15000, 'capt': 0.218052, 'vice': 0.376635, 'own': 99.6815, 'ownc': 99.6815, 'ownc3': 96.5792, 'owncs': 96.5792, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 6, 'abbrev': 'FRE', 'name': 'Fremantle'}, 'opp1avg': 72.125, 'opp1h': 0, 'opp2': {'id': 15, 'abbrev': 'WBD', 'name': 'Western Bulldogs'}, 'opp2avg': 68.75, 'opp2h': 1, 'opp3': {'id': 5, 'abbrev': 'ESS', 'name': 'Essendon'}, 'opp3avg': 74, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MARV'}, 'ven1avg': 81.5072, 'ven2': {'id': 7, 'name': 'Docklands Stadium', 'display_name': 'Marvel Stadium', 'short_name': 'Marvel', 'abbrev': 'MARV'}, 'ven2avg': 81.5072, 'ven3': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven3avg': 88.5, 'trin': 4, 'trinp': 0.07108579999999999, 'trout': 1, 'troutp': 0.0177715, 'adp': 14.2221, 'adp_rank': 12, 'start': 98.722, 'bench': 1.27796, 'ownr': 939, 'owncr': 939, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': True}]","[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",[],DEF,St Kilda,14.2221
8,432,James,Sicily,8,22,113.45,2496,297566,,,,9,False,"{'status': 'pre', 'display': 'Yet to play'}",True,HAW,"[{'player_id': 432, 'round': 0, 'points': 0, 'price': 624700, 'total_points': 0, 'position': 0, 'games': 0, 'total_games': 0, 'price_change': 0, 'total_price_change': 0, 'last_position': 0, 'round_position': 0, 'minutes_played': 0, 'total_minutes_played': 0, 'updated_at': '2023-01-03T10:03:24+11:00', 'kicks': 0, 'total_kicks': 0, 'handballs': 0, 'total_handballs': 0, 'marks': 0, 'total_marks': 0, 'tackles': 0, 'total_tackles': 0, 'freekicks_for': 0, 'total_freekicks_for': 0, 'freekicks_against': 0, 'total_freekicks_against': 0, 'hitouts': 0, 'total_hitouts': 0, 'goals': 0, 'total_goals': 0, 'behinds': 0, 'total_behinds': 0, 'avg5': 0, 'own_raw': 0, 'status': '', 'avg': 0, 'std': 15.0386, 'avg3': 0, 'pavg3': 113.333, 'ppts1': 116, 'ppts2': 114, 'ppts3': 110, 'pmin': 101, 'pmax': 131, 'prange': '101-131', 'be1': 113, 'be2': 111, 'be3': 119, 'bp1': 57.8052, 'bp2': 59.3138, 'bp3': 27.1163, 'pp1': 624700, 'pp2': 624700, 'pp3': 620600, 'ppc1': 0, 'ppc2': 0, 'ppc3': -4100, 'ppcs': -8100, 'capt': 0.24448299999999998, 'vice': 0.366724, 'own': 99.6815, 'ownc': 99.6815, 'ownc3': 96.5792, 'owncs': 96.5792, 'opp': None, 'oppavg': 0, 'opph': 0, 'opp1': {'id': 5, 'abbrev': 'ESS', 'name': 'Essendon'}, 'opp1avg': 83.8333, 'opp1h': 0, 'opp2': {'id': 14, 'abbrev': 'SYD', 'name': 'Sydney'}, 'opp2avg': 84.375, 'opp2h': 1, 'opp3': {'id': 9, 'abbrev': 'NTH', 'name': 'North Melbourne'}, 'opp3avg': 103.375, 'opp3h': 0, 'ven': None, 'venavg': 0, 'ven1': {'id': 13, 'name': 'Melbourne Cricket Ground', 'display_name': 'MCG', 'short_name': 'MCG', 'abbrev': 'MCG'}, 'ven1avg': 87.1915, 'ven2': {'id': 16, 'name': 'Sydney Cricket Ground', 'display_name': 'SCG', 'short_name': 'SCG', 'abbrev': 'SCG'}, 'ven2avg': 76, 'ven3': {'id': 54, 'name': 'University of Tasmania Stadium', 'display_name': 'University of Tasmania Stadium', 'short_name': 'UoT', 'abbrev': 'UTS'}, 'ven3avg': 94.6316, 'trin': 5, 'trinp': 0.0888573, 'trout': 2, 'troutp': 0.035542899999999995, 'adp': 12.3029, 'adp_rank': 9, 'start': 99.787, 'bench': 0.212993, 'ownr': 939, 'owncr': 939, 'owncsr': 0, 'livepts': 0, 'livegames': 0, 'owned': None, 'ppts': None, 'points_per_min': None, 'total_points_per_min': None, 'mvp_value': None, 'position_change': None, 'hot': False, 'cold': False, 'phot': False, 'pcold': False}]","[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",[],DEF,Hawthorn,12.3029
